tier,BZ_id,BZ_title,TMI_id,TMI_title,title_sim,doc_sim,shared
A,H48,Daughters of evil spirit,F405.14,Evil Spirit Laid After It Is Tormented By Exorciser,0.587,0.499,2
A,I93,Milky Way is the backbone,A778.3,Milky Way As A River,0.587,0.484,2
A,G8B,Cutting tree to get a person,C518,Tabu: Cutting Down Tree,0.587,0.364,2
A,K68,Blood-clot defends his stepfather,T541.1.1,Birth From Blood-Clot,0.586,0.435,2
A,A11C,"The Sun, the Moon and monster’s eyes",A700.6,Sun And Moon Purchased,0.586,0.436,2
A,I59b4,Milky Way is snow or rime,A778,Origin Of The Milky Way,0.586,0.570,2
A,L19b1,The seven-headed monster,B15.1.2.6.1,Seven-Headed Serpent,0.586,0.394,2
A,M144,The wasp nest as king’s drum,J2102.5,Burning The Wasp Nest,0.585,0.402,2
A,A47,The Sun is born from an egg,A114.2,God Born From Egg,0.585,0.539,2
A,A14,Eclipses: relations between the Sun and the Moon,A736.11,Contest Between Sun And Moon,0.585,0.520,2
A,I93,Milky Way is the backbone,A778.10,Abyss At End Of Milky Way,0.585,0.551,2
A,M29g1,Hare or rabbit as the main trickster,B291.3.2,Hare (Rabbit) As Messenger,0.584,0.358,2
A,A46,The Sun and Moon emerge from the eyes of a being,A738.2.1,Religious Sun And Moon,0.584,0.434,2
A,I27D,The black dog’s jaws,F401.3.3,Spirit As Black Dog,0.584,0.405,2
A,A19C,The sun horse,A732.2.1,Slave Shoots Arrow Into Leg Of Sun's Horse,0.584,0.379,2
A,I134,Long neck on the Milky Way,A2351.4.1,Origin Of Stork's Long Neck,0.584,0.456,2
A,K99a3,"The happy dream: Sun, Moon and stars",F822.1,"Handkerchief Color Of Sun, Moon, And Stars",0.584,0.399,3
A,L19b1,The seven-headed monster,B11.2.3.1,Seven-Headed Dragon,0.584,0.396,2
A,A46,The Sun and Moon emerge from the eyes of a being,A736.1.3,Sun And Moon As Lovers,0.583,0.435,2
A,M39a6,Misunderstood instructions: to cut a road,J2460.1,Disastrous Following Of Misunderstood Instructions,0.583,0.388,2
A,E1b1,Forbidden work for daughter-in-law,C173,Daughter-In-Law Tabu,0.583,0.414,2
A,A27,Crowns of the Sun and Moon,A735,Pursuit Of Sun By Moon,0.583,0.432,2
A,L103,Obstacle flight (Atalanta type),D672,Obstacle Flight,0.583,0.390,2
A,A13B,Ants shade the Sun,J1879.1,Men Drag Carts On To Roof To Shade It From The Sun,0.582,0.490,2
A,I63,Milky Way is a path of tapir,A778.6,Milky Way As The Sperma Of The Gods,0.582,0.444,2
A,C6,Valuables brought from the lower world,R47,Captivity In Lower World,0.582,0.423,2
A,K82A,Pregnancy from the snake eggs,D551.6.3,Transformation By Eating Snake Eggs,0.582,0.403,2
A,J25a1,Child born in grave saves his mother,T585.5,Child Born With All His Teeth,0.582,0.412,2
A,J25B,Dead mother fetches food for her baby,E323.1.2,Dead Mother Returns To Care For Neglected Baby,0.582,0.449,3
A,I102,Milky Way is a tree,A778.8,Milky Way Is Smoke (Ashes),0.582,0.488,2
A,F29A,Worm killed with boiling water,K1462,Washing The Grandmother -- In Boiling Water,0.582,0.354,2
A,A8B,The Sun in the land of the dead,E481.4,Beautiful Land Of Dead,0.582,0.441,2
A,J25a1,Child born in grave saves his mother,T541.8.3.1,Child Born Through Nose,0.581,0.411,2
A,I134,Long neck on the Milky Way,A2351.4.3,Origin Of Antelope's Long Neck,0.581,0.452,2
A,K123A,A broken vessel,N783,"Broken Vessel (Calabash, Etc) To Be Mended Leads To Adventure",0.581,0.399,2
A,K66D,The bear’s (adopted) son,J226.1,Choice Of Freeing One Son: Adopted Son Or Long-Missing Son,0.581,0.434,2
A,I65,Milky Way of the dead,A778.8,Milky Way Is Smoke (Ashes),0.581,0.433,2
A,A24A,The first day or night: transformed into spirits,J1273,Children By Day And By Night,0.581,0.373,2
A,J25a1,Child born in grave saves his mother,T561.3,Child Born In A Bag,0.581,0.414,2
A,A24A,The first day or night: transformed into spirits,D2146,Magic Control Of Day And Night,0.580,0.438,2
A,L37c1,Luck (good or bad) as a person,A525,Good And Bad Culture Heroes,0.580,0.455,2
A,J48,Parrot cuts the sky rope,F51.1,Special Kinds Of Sky-Rope,0.580,0.426,2
A,K56a1,Mother-in-law helps the girl to fulfill a task,P262,Mother-In-Law,0.580,0.356,2
A,K27q2,To bring musical instrument,B297.1,Animal Plays Musical Instrument,0.580,0.447,2
A,H47,Offended sky or earth,A1631.2,Tribe Climbs Down From Sky To Earth,0.580,0.404,2
A,K37B,To recognize a woman by her missing finger,H57.2,Recognition By Missing Finger,0.580,0.431,2
A,C6,Valuables brought from the lower world,F95,Path To Lower World,0.580,0.360,2
A,I102,Milky Way is a tree,A778.1.1,Milky Way Is The Wild Hunt,0.580,0.542,2
A,K27n3c2,The antagonist is father-in-law in guise of a bear,P261,Father-In-Law,0.579,0.420,2
A,K27S,Contest: a race,H331.5.2,Suitor Contest: Race With Bride's Father,0.575,0.579,2
A,L72i,Obstacle flight: the thrown soap,D673,Reversed Obstacle Flight,0.579,0.376,2
A,I60,Milky Way is a seam in the sky,A778.6,Milky Way As The Sperma Of The Gods,0.579,0.371,2
A,B28d1,"Man transformed into deer, his knives into antlers",D643.2,Man Transformed To Deer Decoy For People At Execution Of Saint's Friend,0.579,0.394,2
A,M135,Wolf and two rams,K579.5.1,Wolf Acts As Judge Before Eating The Rams,0.578,0.498,2
A,L20,Eater of the raw meat,D476.2.2,Cooked Meat Changed To Raw,0.578,0.399,2
A,K95,The twining branches (united in death),E631.0.1,Twining Branches Grow From Graves Of Lovers,0.578,0.366,2
A,I65,Milky Way of the dead,A778.1.1,Milky Way Is The Wild Hunt,0.578,0.481,2
A,I87c1,A mouse makes a boat,J2171.1.3,Dupe Makes Boat Of Mud,0.578,0.440,2
A,K19B,Star-husband,C15.1,Wish For Star-Husband Realized,0.578,0.404,2
A,L5E,Wife’s headless body pursues her husband,E783.6,Headless Body Vital,0.578,0.438,2
A,A46,The Sun and Moon emerge from the eyes of a being,A736.6,Sun And Moon As Friends,0.578,0.439,2
A,L42g2,Birds destroy the trace,B33.1.2,Devastating Birds Destroy Grass,0.578,0.409,2
A,J25a1,Child born in grave saves his mother,T551.2,Child Born With Two Heads,0.578,0.411,2
A,K38e4,Palace of gold and silver bricks,D475.1.15,Transformation: Palace To Gold,0.578,0.397,2
A,L72D,Obstacle flight: the thrown scissors,D673,Reversed Obstacle Flight,0.577,0.373,2
A,A7A,Torches in hands of celestial bodies,A702.3.1,Celestial Bodies Attached To A Wheel In Heaven Around Which They Move,0.577,0.488,2
A,K27q2,To bring musical instrument,E554,Ghost Plays Musical Instrument,0.576,0.442,2
A,K19A,Star-wife,C15.1.1,Wish For Star Wife Realized,0.576,0.394,2
A,I93,Milky Way is the backbone,A778.2,Milky Way As A Road,0.576,0.529,2
A,L19b1,The seven-headed monster,G215.1,Seven-Headed Witch,0.576,0.387,2
A,K115,Person saved thanks to the spider web,H1355.1,Quest For Garment Of Spider Web,0.576,0.456,2
A,K32H,Punishment: buried alive,E431.8,Dog Buried Alive To Prevent Ghosts From Walking,0.575,0.460,2
A,F52,Pubic hair for a bird’s crest,F547.6.1,Remarkably Long Pubic Hair,0.575,0.495,2
A,K27q2,To bring musical instrument,D523.1,Transformation By Playing Musical Instrument,0.575,0.459,2
A,B52,Waters of deluge create the mountains,F531.2.1.3,Waters Of Deluge Reach To Giant's Ankles,0.575,0.502,2
A,A8A,"The Sun, the Moon and the star: released by the hero",R9.1.3,Sun And Moon Imprison Each Other,0.575,0.445,2
A,J25a1,Child born in grave saves his mother,T551.12,Child Born With One Leg,0.575,0.409,2
A,M114K,Water which is not from the earth and not from the sky,A702.1,Sky Of Water,0.574,0.401,2
A,J25a1,Child born in grave saves his mother,G33,Child Born As Cannibal,0.574,0.405,2
A,M109a1,Sham brains,K473,Sham Blood And Brains,0.574,0.410,2
A,I93,Milky Way is the backbone,A151.6.1,God (Indra) Has Palace On Milky Way,0.574,0.479,2
A,C6,Valuables brought from the lower world,F80.1.2,Darkness Of Lower World,0.574,0.421,2
A,A14,Eclipses: relations between the Sun and the Moon,A737,Causes Of Eclipses (Sun Or Moon),0.574,0.513,3
A,K27z2c,Prince marries a girl to lock her up,T72.2.1,Prince Marries Scornful Girl And Punishes Her,0.574,0.438,3
A,L110B,Stomach devours an oak tree,F261.3.1.2,Fairies Dance Under Oak Tree,0.574,0.445,2
A,I56A,In the land of the ghosts human being is an evil spirit,C211.2.1,Tabu: Eating In Land Of Ghosts,0.574,0.405,2
A,G28,The fish tree,J1904.4,Nest Built In Tree For Fish,0.573,0.493,2
A,B105,She daughter-in-law is transformed,P262.1,Bad Relations Between Mother-In-Law And Daughter-In-Law,0.573,0.409,2
A,A19D,"One carries the Sun, another the Moon",A736.11,Contest Between Sun And Moon,0.573,0.511,2
A,I58,Milky Way is the way of birds,A778.10,Abyss At End Of Milky Way,0.573,0.494,2
A,K27yy,To come near a dangerous tree,E439.6,Ghosts Cannot Come Near Spayed Bitch,0.572,0.438,2
A,D1A,Mother-in-law is the Fire,N365.4,Man Unwittingly Lies With Mother-In-Law,0.572,0.367,2
A,B53,Creatures or objects from cut off genitals,J1919.5,Genitals Cut Off Through Ignorance,0.572,0.460,2
A,I62,Milky Way is a river,A778.8,Milky Way Is Smoke (Ashes),0.571,0.390,2
A,K38f2,Stains of the dragon’s blood on the hero’s body,D1846.4,Invulnerability Through Bathing In Dragon's Blood,0.570,0.385,2
A,I59b4,Milky Way is snow or rime,A778.6,Milky Way As The Sperma Of The Gods,0.570,0.438,2
A,B9,Water in the tree trunk,A1021.0.5,Deluge: Escape In Hollow Tree Trunk,0.569,0.418,2
A,I20C,Dwarfs live in the underworld,F451.4.1.1,Dwarfs Live In Caves,0.569,0.415,2
A,A20,Childhood and youth of the Sun and Moon,A736.11,Contest Between Sun And Moon,0.569,0.402,2
A,K27f3,To prepare a feather-bed,C735.2.7,Tabu: Sleeping On Feather Bed,0.569,0.462,2
A,D12,Food baked in the sun,C152.3.1,Pregnant Woman Not To Eat Food Baked Overnight,0.569,0.384,2
A,L15h2,Person’s soul is in a bird,E715.1,Separable Soul In Bird,0.569,0.358,2
A,K38f4,Fire-breathing monster,A913.2,Tide Caused By Breathing Of Sea-Monster,0.569,0.365,2
A,K27I,Task: to dry a body of water,E437.2,Ghost Laid In Body Of Water,0.569,0.408,2
A,M38d3,Clod of earth melts away,F981.2,Bull Melts Away After Evil Spirit Has Issued From Him,0.569,0.399,2
A,K99a3,"The happy dream: Sun, Moon and stars",A700.5,"Sun, Moon, And Stars Forged By Smith",0.569,0.390,3
A,J66,The gnawed through bow-strings,D651.4,Transformation To Ant In Order To Gnaw Bow-Strings Of Enemy,0.548,0.568,2
A,B116c,Sacred book lost,D1841.3.3,Sacred Book Or Manuscript Does Not Burn In Fire,0.568,0.383,2
A,I62,Milky Way is a river,A778.1.1,Milky Way Is The Wild Hunt,0.568,0.434,2
A,I7B,Lightnings are fissures in the sky-vault,A702.2,Sky As Solid Vault (Tent),0.568,0.361,2
A,L15h3,Person’s soul is in an insect (worm),E715.3,Separable Soul In Insect,0.568,0.418,2
A,M3B,Hare’s tail is cut off,A2216.5,Hawk's Tail Cut In Two By Sword As He Is Being Transformed,0.568,0.391,2
A,K155B,Climbing up to the girl by her hair,F555.3.1.1,Girl's Hair Spreads On Ground So That It Hides Her,0.568,0.397,2
A,I59,Milky Way is spilled straw,A778.8,Milky Way Is Smoke (Ashes),0.568,0.425,2
A,B4A,Islands cut off by a fish,Q552.16.1.1,Fishermen Cut Fish Into Pieces And Claim That They Have None,0.568,0.402,2
A,B33G,"Three horsemen (the Sun, the Moon, the Night)",R9.1.3,Sun And Moon Imprison Each Other,0.568,0.483,2
A,E36,Hard covering of the body,E134.1,Resuscitation By Covering Body For Certain Time,0.568,0.417,2
A,K168A,Food turns into cut off limbs,D1585.2,Magic Plant Saves Cut-Off Limbs From Corruption,0.567,0.400,2
A,B46B,Seven star sisters,P252.3,Seven Sisters,0.567,0.527,2
A,L37B,Secrets accidentally overheard,N451.1,Secrets Of Animals (Demons) Accidentally Overheard From Tree (Bridge) Hiding Place,0.563,0.566,3
A,K32E,"The gold, the silver, the wood",B101.6,Fish With Gold And Silver Heads,0.566,0.423,2
A,H48,Daughters of evil spirit,D2176.3,Evil Spirit Exorcised,0.566,0.470,2
A,H6D,The lost immortality,C937.1,Immortality Lost Because Of Breach Of Tabu,0.566,0.428,2
A,I59,Milky Way is spilled straw,A778.1.1,Milky Way Is The Wild Hunt,0.566,0.472,2
A,L46,Head downward,E389.1,Ghost Must Be Summoned By King Else He Appears Head Downward,0.566,0.462,2
A,M75C,Treasure on mountain top,D1552.12,Magic Key Opens Treasure Mountain,0.565,0.351,2
A,A2B,Extra suns and moons annihilated,F961.0.1,Several Suns Or Moons Appearing In Sky Simultaneously,0.565,0.431,2
A,E1b1,Forbidden work for daughter-in-law,J1111.3,Clever Daughter-In-Law,0.565,0.403,2
A,M29a1,Raven (crow) is the main trickster,B267.3,Alliance Of Raven And Crow,0.565,0.452,2
A,I109,Milky Way is the path of the Sun,A778,Origin Of The Milky Way,0.565,0.541,2
A,B1D,Good and bad workers,Z71.16.11.1,Fifteen Characteristics Of A Good (Bad) Woman,0.565,0.444,2
A,M53E,Would believe evil omen,D1812.5.1.1,Prodigy As Evil Omen,0.565,0.368,2
A,M53E,Would believe evil omen,D1812.5.1.17,Spectre As Evil Omen,0.565,0.365,2
A,B46D,Extraordinary companions turn into stars,F601.4,Extraordinary Companions Rescue Hero,0.565,0.350,2
A,H24E,To choose life or death,E64.1.1.2,Leaves Of Life And Death,0.564,0.430,2
A,H25,To choose life or death,E64.1.1.2,Leaves Of Life And Death,0.564,0.430,2
A,K157A,Vanished husband recognized by keeping inn,H1385.4,Quest For Vanished Husband,0.564,0.365,2
A,K27E,Eating or drinking contest,D764,Disenchantment By Eating Or Drinking,0.564,0.355,2
A,L80,A drop of blood,Q582.4,Man Dies From Drop Of Blood Of Pet Hound He Has Killed,0.564,0.383,2
A,I58,Milky Way is the way of birds,A778.2,Milky Way As A Road,0.564,0.475,2
A,A40,The Sun or Moon marry toad,A700.6,Sun And Moon Purchased,0.563,0.488,2
A,H30,A wrong choice,J225,Choice: Apparent Injustice Over Greater Wrong,0.563,0.437,2
A,K88,The two travellers (Truth and Falsehood),H251.3.13,Magic Cup As Test Of Truth And Falsehood,0.563,0.357,2
A,I68A,Night of the magic water,D1380.5,Magic Water Protects,0.563,0.428,2
A,J41D,Strong man throws his iron cudgel and lets it fall on his head,F624.2.0.1.1,Strong Man Throws Mountain,0.562,0.400,2
A,A46,The Sun and Moon emerge from the eyes of a being,A735,Pursuit Of Sun By Moon,0.562,0.417,2
A,L65b5,Hero’s dogs at the princess’ marriage party,E495.1,Ghostly Marriage Party,0.562,0.469,2
A,K108,A revived wife betrays her husband,K2213.16,Wife Betrays Husband In Revenge For His Once Having Taken A Second Wife,0.562,0.410,3
A,I64,Milky Way is a trace of animals,A778.3,Milky Way As A River,0.561,0.395,2
A,A24A,The first day or night: transformed into spirits,F691.0.1,Hero Battles Under Lake For A Day And Night,0.561,0.422,2
A,M13,The short-sighted wish is granted,J2162,Short-Sighted Use Of Fire,0.561,0.474,2
A,C18A,The cock lures out the Sun from its hiding place,D1612.3,Hiding Place Speaks And Betrays Hider,0.561,0.446,2
A,I27D,The black dog’s jaws,D1812.5.2.10,Black Dog As Good Omen,0.560,0.392,2
A,E1b1,Forbidden work for daughter-in-law,K2214.2,Treacherous Daughter-In-Law,0.560,0.358,2
A,K32E,"The gold, the silver, the wood",B15.3.2.2,Goat With A Gold And A Silver Horn,0.560,0.417,2
A,M53E,Would believe evil omen,D1812.5.1.3,Breaking Mirror As Evil Omen,0.560,0.367,2
A,H1F,People learn how to bury the dead,A1591.1,Burial Learned From Watching Raven Bury Its Dead,0.560,0.421,2
A,C31a,Celestial bodies or fire are promised to Devil,A702.3.1,Celestial Bodies Attached To A Wheel In Heaven Around Which They Move,0.560,0.492,2
A,A8,"The Sun, the Moon and the Star are three siblings",R9.1.3,Sun And Moon Imprison Each Other,0.560,0.498,2
A,B21,Destruction of the world tree,A878.1,Stream Of Paradise From Roots Of World-Tree,0.559,0.355,2
A,A14,Eclipses: relations between the Sun and the Moon,A738.2.1,Religious Sun And Moon,0.559,0.496,2
A,I64,Milky Way is a trace of animals,A778.10,Abyss At End Of Milky Way,0.559,0.449,2
A,L100B,Forgotten fiancée,D2006.1,Forgotten Fiancée Reawakens Husband's Memory,0.559,0.427,2
A,A14,Eclipses: relations between the Sun and the Moon,A736.1.3,Sun And Moon As Lovers,0.559,0.497,2
A,A32d2,Person with pitchfolk in the Moon,D439.5.1,Transformation: Moon To Person,0.559,0.558,2
A,J48,Parrot cuts the sky rope,F51.0.1,Sky-Rope Shot By Means Of Arrow,0.558,0.366,2
A,K32B,Mother-in-law substitutes her daughter,K1317.5,Woman Substitutes For Her Daughter In The Dark,0.558,0.373,2
A,C8,The couple of close relations originates the mankind,C435.2,Tabu: Uttering Name Of Other Close Relations,0.558,0.371,2
A,G10,The hanging tree,A652.2,Tree Hanging From Sky,0.558,0.456,2
A,K102a2,Conflict between mother and son,T412,Mother-Son Incest,0.558,0.352,2
A,K93b1,Conception from eaten fish,Q415.9,Punishment: Being Eaten By Fish,0.558,0.406,2
A,K80c1,The tell-tale calf’s head,F511.0.9.2,Person With Calf's Head,0.558,0.480,2
A,I2,Lightning from eyes,F541.1.2,Eyes Flash Lightning,0.558,0.536,2
A,I60A,Milky Way is a stripe on belly,A778.8,Milky Way Is Smoke (Ashes),0.558,0.455,2
A,K33A,Younger brother transformed into animal,A745.3,Moon Younger Brother Of The Sun,0.558,0.369,2
A,K27x6,"The Sun, the Moon and the Wind direct the hero",R9.1.3,Sun And Moon Imprison Each Other,0.557,0.390,2
A,I41b1,Rainbow swallows fish,X1723.1.1,Fish Swallows A Gourd Fruit Where People Have Taken Refuge During Rain; Hawk Swallows Fish,0.557,0.399,2
A,N33,Pressing adversary into the ground,F942.2.1,Adversary Pushed Into Ground,0.557,0.381,2
A,B48B,Human flesh in the animals,G36,Taste Of Human Flesh Leads To Habitual Cannibalism,0.557,0.393,2
A,B89,Owl as a king of birds,B242.1.9,Swan As King Of Birds,0.556,0.454,2
A,L65b1,To exchange sheep for dogs,J624.2,Sheep-Dogs Stop Quarreling To Hunt Wolf Who Has Raided The Flock,0.556,0.379,2
A,I116,Milky Way is the border between the seasons,A778.8,Milky Way Is Smoke (Ashes),0.556,0.404,2
A,M38c2,Cuts the horse’ leg off to iron it,E782.4,Horse's Leg Cut Off And Replaced,0.555,0.375,3
A,I60A,Milky Way is a stripe on belly,A778.1.1,Milky Way Is The Wild Hunt,0.555,0.505,2
A,K38E,"Of copper, of silver, of gold",B731.5,"Silver, Gold, And Diamond Birds",0.555,0.388,2
A,M203B,The cat is related to the world of spirits,F121,Journey To World Of Spirits,0.555,0.463,2
A,H6c2,Water of life in the land of darkness,E80,Water Of Life,0.554,0.368,2
A,M60a3,Sham doctor: punishment of a scoundrel,K1955.2.1,Pepper As Universal Remedy Of Sham Doctor: Accidentally Works,0.554,0.373,2
A,K27R,To visit the world of the dead,F95.0.1,Path To World Of Dead,0.554,0.442,2
A,K102C,"Changing his appearance, the hero returns magic object that was stolen from him",D882.3,Magic Object Stolen Back By Servant,0.554,0.399,3
A,K99a3,"The happy dream: Sun, Moon and stars",R9.1.3,Sun And Moon Imprison Each Other,0.554,0.418,2
A,A32C,A man and a dog in the Moon,K1735,Dog Pretends To Be Calling Dog In The Moon When He Barks,0.554,0.421,2
A,C6j1,The earth is brought by the God's enemy,A811,Earth Brought Up From Bottom Of Primeval Water,0.554,0.355,2
A,C18A,The cock lures out the Sun from its hiding place,F1034.4,Person's Armpit As Hiding Place,0.554,0.398,2
A,L81A,Cat brings a misfortune,N398,Mistake In Interpreting Prophecy (Oracle) Brings Misfortune,0.554,0.371,2
A,A14,Eclipses: relations between the Sun and the Moon,A736.6,Sun And Moon As Friends,0.554,0.502,2
